#{"t_start": 1644493568.8420126, "env_id": "intersectionScenario-v0"}
r,l,t 
2503.239855,158,3781.060312
971.444193,120,3782.180812
551.761358,77,3782.908967
-664.382955,28,3783.166622
-997.897348,87,3783.98827
3122.276205,200,3785.874729
-774.328451,41,3786.281366
629.773487,91,3787.1664
-180.529946,44,3787.59541
-1078.844876,84,3788.471353
1250.427965,106,3789.761925
-1153.092959,469,3794.498903
-751.203785,20,3794.689485
3042.322941,151,3796.106841
835.780089,93,3796.969253
-788.036447,18,3797.137613
-584.327331,59,3797.69313
-731.129238,46,3798.129614
1465.537849,110,3799.15628
-1145.691326,500,3804.557602
-562.227702,61,3805.417302
-932.146988,28,3805.790304
1373.109521,133,3807.364995
3379.360702,163,3809.233997
1704.906065,117,3810.412046
3045.489227,180,3812.293282
2645.393616,140,3813.690604
4348.59863,198,3816.007703
2695.966246,159,3817.660379
-702.968043,48,3818.111051
-664.986775,38,3818.464582
612.939553,69,3819.120138
1258.666243,118,3820.261422
-128.087014,62,3821.211475
1521.814414,144,3822.882009
913.567492,120,3824.226519
-604.47717,23,3824.447427
110.711114,94,3825.336533
-357.871139,47,3825.779415
2578.448238,213,3827.80519
2448.755107,160,3829.311042
4113.884506,215,3831.34844
-851.901844,29,3831.620268
2181.472278,175,3833.288291
768.137196,181,3834.989681
-259.11253,55,3835.512327
1282.43026,199,3837.383284
-378.064896,29,3837.702979
2208.149946,162,3839.237636
2323.045352,161,3840.8074
135.424292,82,3841.672661
2098.749909,166,3843.252397
2004.45292,166,3844.840355
16.19151,90,3845.685313
-441.129347,37,3846.035689
-1255.769444,29,3846.302823
1260.157478,123,3847.46831
-576.489708,17,3847.623401
1307.859566,109,3848.680991
806.535757,82,3849.453422
3285.46854,154,3850.941396
-622.175438,29,3851.215782
-827.986406,16,3851.364834
3333.957077,223,3853.61978
-208.934675,84,3854.537588
676.967988,122,3855.702462
551.885553,94,3856.579083
2768.910764,164,3858.23968
330.329925,59,3858.787478
-1236.325798,48,3859.238847
-9.112634,95,3860.138612
160.410992,53,3860.633303
2930.943227,183,3862.360684
-937.636301,72,3863.038664
282.265285,49,3863.50508
-678.425909,39,3863.866435
3345.008024,207,3865.877453
-792.977793,35,3866.201888
-788.207012,49,3866.665937
-660.352765,40,3867.042722
1906.065304,133,3868.287721
432.099254,61,3868.858982
2633.509828,108,3869.884727
-528.429375,92,3870.743382
182.358107,88,3871.574194
2592.894808,190,3873.344008
225.43188,77,3874.072246
2497.958315,133,3875.329106
404.641515,96,3876.231141
2667.520474,154,3877.686719
-664.541512,26,3877.929427
-900.972712,55,3878.447426
423.384332,68,3879.081668
-590.460757,88,3879.922445
-307.229185,29,3880.20332
2150.08713,185,3882.408424
567.336083,73,3883.656089
252.159313,113,3884.758156
149.05075,101,3886.258564
2593.915143,213,3888.27347
3316.171627,191,3890.320323
-175.440909,53,3890.812641
2236.376529,206,3892.749864
2716.12985,175,3894.419076
67.054754,59,3895.020561
-258.235597,27,3895.295827
-726.613059,68,3896.050276
1625.645957,145,3897.440795
3200.141669,198,3899.297543
3271.308618,177,3900.954755
1766.896653,132,3902.211769
3824.925611,193,3904.049073
-634.787756,31,3904.349522
22.094393,41,3904.730585
2208.355792,136,3906.093787
3993.24412,193,3908.003497
71.243665,103,3909.199544
981.513733,78,3910.067991
2249.953575,135,3911.377414
346.598283,117,3912.555854
2263.729144,141,3913.924647
1456.376747,153,3915.687976
924.250404,103,3916.819081
1290.704464,110,3918.018941
-963.371397,46,3918.545995
259.923985,92,3919.418955
349.275721,54,3919.936393
3758.36881,194,3921.901205
142.942625,152,3923.339652
-680.455812,45,3923.756661
-597.29579,53,3924.249691
-412.546511,79,3924.987867
-480.632446,17,3925.144851
788.340751,131,3926.389173
581.233663,84,3927.181087
3160.735005,156,3928.706036
1321.654662,176,3930.373425
3108.337,213,3932.377216
3106.093487,143,3933.724424
1671.513422,150,3935.135334
4402.581827,207,3937.329037
-343.964086,94,3938.272969
-143.578031,23,3938.525032
851.705358,114,3939.780865
2590.292554,171,3943.852815
2525.720054,164,3948.687889
452.200671,106,3951.361739
962.480849,138,3953.665581
889.212965,121,3955.021056
-324.214614,118,3956.470182
490.105273,113,3957.708158
-663.307804,32,3958.06185
2182.067151,153,3959.716087
-200.119573,50,3960.205674
-623.319648,30,3960.528234
-997.757254,57,3961.099763
757.801876,106,3962.202667
-258.5241,46,3962.648348
1784.606825,156,3964.277388
-563.898183,19,3964.466071
72.743375,52,3964.970552
-65.146381,81,3965.747781
541.252371,92,3966.632479
1711.562435,135,3967.972546
3804.389839,225,3970.302785
3187.438282,160,3971.95874
249.661528,85,3972.883003
-694.210723,17,3973.0498
-333.996126,34,3973.395496
146.15065,37,3973.759377
394.634917,95,3974.717478
733.278648,103,3975.793304
2723.718191,203,3977.785954
782.916609,91,3978.662975
2530.719887,172,3980.619182
1003.508116,147,3982.041125
3682.06623,220,3984.192574
539.778237,99,3985.151738
2373.742332,169,3986.789567
3073.016585,169,3988.436441
-100.293626,49,3988.903977
-126.688465,40,3989.285643
2416.508104,190,3991.12041
533.044776,65,3991.752633
-689.664122,40,3992.144402
2861.584886,172,3993.809262
1005.435265,80,3994.597191
1874.618836,164,3996.181976
2344.19778,176,3997.891376
-58.287424,39,3998.273397
-430.843418,87,3999.112801
1883.98865,119,4000.300205
-595.219566,19,4000.536571
3539.371038,158,4002.445466
-22.325863,91,4003.50425
-673.914473,13,4003.628285
3386.956342,164,4005.292653
1106.130595,118,4006.466405
-810.936645,52,4007.09781
3925.708273,202,4009.435307
13.87731,32,4009.769411
364.00643,61,4010.416928
2853.015569,131,4012.147721
-1319.975893,65,4012.985481
703.187857,112,4014.148407
1391.818841,111,4015.227998
-968.558208,27,4015.491131
2442.915845,169,4017.149436
1918.71977,95,4018.327896
-468.742623,68,4019.092066
-1064.830597,65,4019.766844
2757.436906,135,4021.299332
-166.601545,113,4022.720247
2206.360007,150,4025.148756
-1020.556732,104,4026.432325
1886.26699,133,4028.005329
1140.736795,93,4029.233337
2749.732111,181,4031.454839
3865.239169,215,4033.769828
-529.293235,44,4034.206608
-972.518851,40,4034.717436
321.02146,78,4035.614288
-600.711551,25,4035.99823
1201.190928,92,4037.001832
2681.850233,136,4038.765609
217.780937,85,4039.867727
-351.756655,54,4040.387094
-348.435596,33,4041.031372
2460.121233,156,4043.31842
2412.683849,219,4046.68767
189.191013,60,4047.253268
-213.259809,47,4047.693749
-221.72533,54,4048.200114
229.462981,94,4049.155291
1541.874776,185,4051.34806
3192.095631,214,4053.360316
-81.936813,119,4054.516469
-1001.923111,25,4054.754114
1912.213038,126,4055.946934
311.977171,102,4056.904408
538.979213,81,4057.667148
2150.785726,137,4058.968112
3194.981942,168,4060.572804
4026.717708,187,4062.864677
2530.221205,169,4064.786412
111.305953,100,4065.883692
3198.440775,162,4067.556441
39.085121,109,4068.585177
1562.731887,139,4070.232221
396.841751,110,4071.271724
679.258991,62,4071.993913
-225.772182,74,4072.699616
3553.35756,178,4074.526266
851.762022,123,4075.715723
-387.026427,46,4076.300196
2188.407059,121,4077.74533
2307.304018,151,4079.174287
-448.833224,13,4079.294999
-692.040577,92,4080.288649
3110.610595,153,4081.996654
2601.416343,193,4083.867628
95.590593,113,4085.072458
-165.476493,75,4085.785038
-663.123465,21,4085.978576
2149.488268,145,4087.545521
550.760629,97,4088.532155
-579.524287,38,4088.88811
-912.816723,53,4089.410297
-562.647502,65,4090.214931
1967.947935,133,4092.161623
2817.214146,151,4093.747865
-195.768922,69,4094.502908
2416.34393,168,4096.36619
4359.061377,204,4098.65278
2555.275528,158,4100.330979
3006.045661,140,4101.811105
941.189575,120,4103.002184
416.741548,108,4104.067268
2447.191311,153,4105.766108
-383.30288,60,4106.449905
-317.051664,81,4107.27342
3806.634034,177,4109.277424
-172.976966,46,4109.711401
498.049072,94,4110.63145
1834.306706,179,4112.31012
839.043236,95,4113.213662
1015.832525,114,4114.367642
277.287806,87,4115.345368
-757.708398,50,4115.897892
-724.544076,23,4116.138493
2699.477102,163,4117.811118
527.965461,85,4118.675379
3780.023921,197,4120.703062
177.434731,124,4122.270873
-547.376042,14,4122.430444
524.867563,82,4123.444732
672.503535,75,4124.165235
-259.66222,14,4124.294847
2527.755243,117,4125.457956
895.749597,119,4126.584168
4067.05597,192,4128.523107
1030.800885,119,4129.80033
899.297506,117,4131.194078
3557.584636,209,4133.993599
-610.269927,23,4134.210568
2195.06768,155,4135.774844
-184.945166,21,4136.029108
3993.371137,228,4140.081272
1932.60734,170,4142.065582
-851.018743,33,4142.58294
120.110441,66,4143.44428
721.153105,73,4144.323069
-334.474277,81,4145.145332
-690.891719,35,4145.473333
2594.870945,159,4147.132666
-708.658373,20,4147.312518
1773.309943,118,4148.566864
79.174733,42,4149.01755
-441.67969,40,4149.393818
1301.372809,119,4150.525441
1983.277964,155,4151.999604
3964.062678,195,4153.935726
448.901119,96,4154.895346
3698.483893,219,4156.979283
-1214.428802,65,4157.597398
3140.413179,167,4159.367574
-232.160947,67,4159.997035
1282.61295,124,4161.172335
-627.146273,19,4161.363084
-670.076119,35,4161.692663
3344.570596,173,4163.380643
2000.816648,118,4164.759631
-1091.984252,60,4165.355831
-898.979847,27,4165.616614
3111.781327,203,4167.942142
652.875583,87,4168.807388
-726.610973,30,4169.09513
2599.827449,173,4171.585513
204.494553,98,4172.780206
3066.642279,172,4174.545431
242.464181,102,4175.564103
2024.72886,173,4177.2361
-532.303028,57,4177.790614
2500.89082,171,4179.472998
231.399525,87,4180.295085
4241.395617,195,4182.731099
-1025.960198,88,4183.763603
445.61929,86,4184.602223
1249.586104,116,4185.720568
257.15531,86,4186.534486
1043.498648,119,4187.657935
96.253771,46,4188.093539
2200.337394,145,4189.486724
1400.144292,124,4190.669578
3477.062615,198,4192.55643
1542.859171,117,4193.677346
2156.834901,150,4195.101461
629.953612,101,4196.058896
2646.154361,148,4197.468371
-658.011403,30,4197.751583
410.74893,108,4198.769826
3662.457912,219,4200.881759
-473.955301,29,4201.182875
-65.828659,103,4202.598534
-77.074813,93,4207.563261
47.779001,63,4209.16797
2389.618564,205,4213.774653
475.012913,118,4214.987006
174.662876,86,4215.941113
-699.442255,40,4216.398607
-274.35836,37,4216.772676
776.434216,134,4218.144701
2246.586711,165,4220.331014
2809.534772,206,4222.650051
-730.226793,29,4223.004799
-267.859671,89,4223.865447
2145.125364,109,4225.095261
1377.482208,123,4226.409159
-467.220496,36,4226.758176
3315.973026,165,4228.486673
-178.52567,93,4229.505918
1184.34181,139,4231.284468
3356.621172,204,4233.649511
-93.217732,61,4234.509863
3327.455305,169,4236.948644
2797.960667,162,4238.642219
231.795514,105,4240.475776
785.1635,75,4241.463137
2847.563468,149,4243.62336
181.461586,96,4244.735654
745.67719,124,4246.114554
1826.261311,120,4248.255797
-134.376622,20,4248.525077
432.263723,80,4249.499386
1075.563801,149,4251.514452
27.345406,47,4252.001152
-678.481768,15,4252.272426
958.525363,121,4253.573633
981.382011,152,4255.367107
790.212619,97,4256.520386
-560.6388,48,4257.080887
2640.742548,164,4259.03936
-494.353643,59,4259.796305
-183.242023,63,4260.644865
2785.169849,165,4262.788878
-892.546878,45,4263.224694
2930.472185,149,4264.883814
378.897065,114,4266.760141
562.059625,123,4269.422025
-122.684596,34,4270.304664
1132.050732,139,4272.418014
3086.903947,138,4274.598185
1700.126394,113,4276.068821
-639.561237,46,4276.789534
2125.84526,96,4278.157693
-658.734916,45,4278.586304
-781.506405,60,4279.175321
3663.020883,178,4281.189855
-275.807549,80,4281.948804
-786.093579,58,4282.496774
182.09508,48,4283.010525
-715.551172,24,4283.233792
2594.230852,137,4284.592512
-625.832724,269,4287.16384
-159.132035,58,4287.704562
2420.366496,182,4289.412276
-767.529627,35,4289.741179
-27.774487,100,4290.683433
3166.400345,189,4292.48612
-534.12675,17,4292.647698
2018.581157,136,4293.937389
3026.640636,168,4295.549764
-428.097781,59,4296.357369
-657.887,57,4297.036975
2899.648569,168,4298.72638
3219.731078,172,4300.394836
1450.295287,130,4302.069066
1893.208229,135,4303.692912
710.163836,86,4304.536125
-590.059442,25,4305.118483
-1216.890277,29,4305.419876
-579.61804,48,4305.899742
3254.287862,195,4308.113009
1287.903508,100,4309.064897
-65.657962,46,4309.579947
953.587847,75,4310.322409
-43.323457,89,4311.358838
-3.010559,41,4311.783701
271.885388,117,4313.265742
2583.03965,135,4315.009079
4092.317244,203,4316.987765
2177.70667,96,4317.905469
-619.658472,24,4318.133508
3157.761253,198,4320.005873
3062.810348,187,4321.781781
4070.080494,211,4323.889704
927.104556,133,4325.172782
136.538582,52,4325.672318
2827.282938,161,4327.206704
405.425658,187,4328.964095
-75.770913,77,4329.69727
-669.297827,21,4329.890104
3404.073394,206,4331.834055
3670.887333,183,4333.604154
-423.88559,44,4334.023993
2111.244814,101,4334.999215
3341.508105,178,4336.736334
301.720448,56,4337.257801
2093.169423,112,4338.982274
1243.009824,95,4339.894966
278.791882,59,4340.480181
225.627525,108,4341.570564
-571.189242,55,4342.113669
3160.229701,204,4344.152929
992.827333,114,4345.286298
75.896477,77,4346.126848
3175.67936,216,4348.898382
4248.758189,228,4351.469595
-56.666418,45,4351.885177
1972.863893,121,4353.052574
-518.508694,45,4353.490988
32.848971,98,4354.415148
-232.647641,27,4354.661742
970.321036,141,4356.020705
-324.265603,91,4356.880591
2764.056156,178,4358.574325
445.45814,129,4359.811843
754.380761,90,4360.946981
2289.271145,131,4362.690318
-748.50117,30,4363.075289
4810.566097,212,4365.187851
0.392681,84,4365.989586
3073.247144,179,4367.764986
-75.7623,88,4368.608379
872.743849,133,4370.222367
177.456626,127,4371.46283
3892.436827,217,4373.614359
1604.510756,125,4374.81841
-683.229505,16,4374.969854
114.288972,65,4375.592463
-661.284975,32,4375.894686
2155.910325,164,4377.68831
732.776214,89,4378.612824
3624.664266,209,4381.128099
74.482664,90,4381.992783
811.564745,115,4383.090176
-629.759728,15,4383.234772
4235.954016,201,4385.184589
1499.447871,123,4386.434644
-713.903899,29,4386.717619
618.68254,132,4388.030524
-630.40307,25,4388.281631
1584.792202,123,4389.479312
1898.782889,165,4391.119953
2751.346435,155,4392.93941
1831.907536,113,4394.012112
510.93267,56,4394.535635
-164.263097,35,4394.866265
849.989977,72,4395.538977
3096.166199,195,4397.380668
1049.006821,110,4398.439158
523.8079,86,4399.258277
-417.885332,26,4399.499208
2351.950617,122,4400.944624
964.491413,133,4402.193402
-318.037085,23,4402.41563
1014.898926,123,4403.594111
-876.093478,37,4403.947324
-643.410087,23,4404.161156
-264.377526,62,4404.747127
1096.110582,117,4405.84947
503.128396,59,4406.395385
120.739984,60,4406.979094
300.974036,63,4407.655286
3796.71838,229,4409.874731
588.5423,80,4410.789339
333.244604,118,4412.004493
900.482433,139,4413.530411
-90.943628,75,4414.473918
-151.471646,38,4414.833658
-1667.324188,228,4417.09224
3032.859404,181,4418.97807
380.965443,78,4419.758532
3358.440576,203,4422.155179
408.398956,116,4423.646191
3709.939123,186,4425.435206
2717.64445,165,4426.996354
530.540952,92,4427.876719
93.792309,79,4428.633478
3335.483335,156,4430.17135
-1094.888524,353,4434.099353
-152.830804,24,4434.326812
1242.726671,112,4435.385188
873.808722,165,4436.953109
3580.203659,202,4438.873061
-710.982333,19,4439.052423
4120.761749,213,4441.32493
341.617111,243,4444.310289
2877.973835,206,4446.389469
3278.276459,181,4448.118781
-98.502864,24,4448.356455
-139.522255,23,4448.574289
209.375837,75,4449.290718
2797.33125,176,4451.016642
-599.149735,39,4451.390231
1586.013355,119,4452.547632
-301.659624,11,4452.648959
516.949541,206,4454.830732
730.952549,64,4455.507558
-136.927516,23,4455.747816
2299.889171,174,4457.4775
2655.627367,146,4458.876229
4044.362577,200,4460.792271
1335.446509,239,4463.100078
-642.334186,26,4463.356966
998.647628,119,4465.101856
-888.697414,39,4465.471776
3296.947718,165,4467.053801
-329.690082,20,4467.487868
-478.003868,53,4468.018698
4080.897309,214,4470.050462
252.234723,71,4470.750822
-27.780465,98,4471.766402
3273.88823,226,4473.977245
-241.999904,42,4474.410639
1366.128642,133,4475.832235
982.710994,134,4477.496785
1617.281307,144,4479.179915
3339.670771,230,4482.523977
1451.857487,128,4484.035277
3979.246634,179,4485.821047
1097.297036,129,4487.160209
4261.507772,211,4489.366677
42.328498,294,4492.528649
2345.785823,181,4494.394138
144.224069,87,4495.263559
-378.874974,22,4495.476041
2498.442971,163,4497.495236
575.634521,123,4499.119316
3187.313989,162,4500.752863
605.172271,109,4501.811071
-772.896676,22,4502.01714
2155.117415,147,4503.469523
-1278.91069,76,4504.237604
3047.896178,157,4505.785327
3953.256426,204,4507.715739
741.152225,93,4508.876246
788.251816,108,4510.088895
306.807662,87,4511.092177
2277.094065,160,4512.908482
3749.446034,236,4515.393832
1167.579452,89,4516.243854
-599.436745,80,4517.008186
648.510435,100,4517.971357
1743.206907,114,4519.1104
-303.361921,48,4519.58833
919.28678,132,4520.921658
1119.102825,93,4521.853747
-770.484751,21,4522.068856
822.811631,86,4522.995738
-283.199863,22,4523.407603
-303.555868,24,4523.641187
-502.391331,29,4523.935356
-1165.880635,31,4524.224783
673.206386,165,4525.886382
181.452376,78,4526.660788
-64.733446,103,4527.650582
375.740568,108,4528.69923
-841.768448,50,4529.275903
595.700024,112,4531.193182
471.357218,53,4531.715364
2158.42217,151,4533.355958
-275.971081,20,4533.552084
-485.648706,55,4534.090802
-126.892301,36,4534.607421
-132.262823,95,4535.634015
3136.179496,152,4537.330235
-721.381493,44,4537.771787
2295.094082,182,4539.763641
58.240546,84,4540.712996
2640.118968,164,4543.556393
1558.844503,122,4545.029858
3210.971566,143,4546.417699
2573.836429,167,4548.041954
803.013035,97,4549.006146
1632.681047,127,4550.268352
1343.785566,136,4551.605893
575.420074,105,4552.66204
-367.334608,45,4553.105003
2585.83392,144,4554.507439
3532.704437,251,4556.916683
1937.873387,138,4558.228647
3909.015539,222,4560.363821
1653.593382,113,4561.45065
-331.882678,12,4561.559896
1003.020341,120,4562.961893
3296.32963,169,4564.66867
936.041812,110,4566.044546
2667.059775,170,4567.788162
689.954109,79,4568.548891
-615.390678,31,4568.936312
700.984784,98,4569.881892
3726.670489,201,4572.08602
-121.789978,81,4572.983623
2098.997686,153,4574.740668
559.681664,72,4575.414809
525.281788,71,4576.094983
1347.486379,127,4577.352302
4433.963893,221,4579.463184
2165.446095,127,4580.856068
-164.282868,40,4581.232022
98.963422,72,4581.910356
105.912286,83,4582.700063
3436.480585,222,4584.949197
4490.386535,197,4586.917279
2588.994681,190,4588.724652
1573.266428,118,4589.852171
1081.69847,115,4590.997648
-18.948249,78,4591.762559
1892.688731,154,4593.310627
-662.42188,37,4593.70931
-182.811083,53,4594.261371
-479.253479,24,4594.787536
881.189288,92,4595.78478
1329.018597,121,4596.943921
425.6575,80,4597.709119
71.875801,157,4599.187289
-591.376329,148,4600.915242
609.80605,111,4602.400273
135.92926,46,4602.95479
2093.817626,142,4604.641962
2106.261976,181,4606.659332
841.04357,88,4607.667635
2208.167227,149,4609.110165
4211.717341,221,4611.300395
3883.933157,236,4613.56588
717.514347,137,4614.875243
2473.471467,138,4616.200384
-417.360868,52,4616.688489
-350.958102,59,4617.245521
467.964845,100,4618.191459
450.368649,130,4619.474765
671.165637,133,4620.728025
-541.150461,17,4620.885776
2248.141403,145,4622.254324
2356.196832,195,4624.165647
-788.952057,28,4624.431055
-610.701201,26,4624.672069
676.171297,90,4625.557198
2950.040548,192,4627.701038
-584.670453,16,4627.848077
2559.897487,137,4629.160282
-800.694603,33,4629.471761
2377.753805,159,4631.001533
-610.671695,12,4631.110446
-468.806019,15,4631.249186
1514.257117,132,4632.513204
531.587147,71,4633.183821
2505.172248,170,4635.017038
372.409011,81,4635.895545
2194.259803,118,4637.226887
2288.451566,135,4638.748641
1741.600417,139,4640.08019
3981.538747,210,4642.087391
1055.939834,94,4642.961133
37.067237,88,4644.02226
98.894501,91,4644.937289
1909.28397,115,4646.050499
69.966785,90,4647.115428
3075.02098,139,4648.785956
-112.240195,30,4649.068053
124.623484,98,4650.006773
1471.86999,108,4651.059988
-714.489076,52,4651.560386
3597.508038,199,4653.471501
1406.633757,122,4654.72686
2157.838662,156,4656.27486
975.616396,138,4658.001113
158.069883,45,4658.456708
-733.941896,47,4658.909335
176.235161,94,4659.851774
2711.407321,137,4661.402589
2897.123068,191,4663.939484
166.694755,97,4664.917764
242.126649,81,4665.723349
2161.526193,147,4667.187643
3038.303235,189,4669.030563
-725.097953,23,4669.301365
178.211845,73,4670.254107
-290.560829,48,4670.884423
2882.314339,143,4672.666658
3198.271418,181,4674.728146
4050.522566,183,4676.638882
378.683943,132,4677.967737
4502.394248,210,4680.042765
-461.462552,38,4680.396289
677.705457,75,4681.118383
-541.047032,15,4681.268813
4229.090637,218,4683.536075
4437.214987,209,4685.652828
-740.069438,49,4686.156333
2637.418959,200,4688.128666
-517.230329,10,4688.221712
1484.550158,115,4689.326756
3999.518766,238,4691.886217
2755.029103,142,4693.235614
-1125.543446,156,4694.720734
3088.563883,152,4696.302926
3500.985865,190,4698.241885
590.441838,119,4699.435455
3939.719113,220,4701.602273
2908.47842,139,4703.235569
1171.328969,116,4704.655013
2012.69829,141,4706.449218
3408.616566,218,4708.623581
12.211308,35,4708.959855
3245.615233,199,4711.00523
2316.990015,162,4712.633055
196.668576,72,4713.364424
1289.764533,102,4714.412385
1800.715865,135,4715.830149
2199.543978,170,4717.479284
2692.366564,148,4718.922268
-536.219889,14,4719.061139
3904.971086,167,4720.868227
4042.774716,215,4723.863762
2824.576892,188,4725.740766
221.401624,58,4726.317217
2017.283752,155,4727.903838
563.119322,87,4728.773181
3776.109355,183,4730.594593
2576.490513,157,4732.174505
3741.833009,203,4734.225841
136.683418,42,4734.646428
-104.969838,28,4734.933005
1333.795728,113,4736.074271
4655.72148,222,4738.447074
1805.612438,158,4740.453151
79.75181,90,4741.473597
-318.30954,20,4741.686756
181.765578,82,4742.591282
1643.199998,126,4744.444408
-642.128788,28,4744.736619
-282.385493,79,4746.103382
238.389406,88,4747.37857
-670.085403,33,4747.815637
3164.949441,208,4750.667432
3567.842452,225,4754.276502
-438.208386,42,4754.921976
4336.876119,205,4757.700691
2864.03608,185,4760.087708
694.282957,101,4761.350995
3654.590217,199,4764.316092
-556.171379,14,4764.473638
4115.553971,238,4767.443779
-1370.708094,157,4769.447422
303.411391,81,4770.295251
147.518687,87,4771.266057
1090.499826,86,4772.081352
938.651308,92,4772.954347
1537.755301,188,4774.734041
1634.383989,117,4775.838896
2523.711341,156,4777.331116
-586.275168,15,4777.468821
86.148091,89,4778.308839
2845.689037,146,4779.688218
3741.545714,206,4782.031797
1526.055446,109,4783.438038
472.667476,63,4784.082624
2869.345239,133,4785.64794
-604.408141,25,4785.894138
-496.132438,27,4786.146978
2966.237249,243,4788.439038
-526.215355,11,4788.53916
688.236376,110,4789.574849
1101.990808,121,4790.716283
-680.085622,36,4791.061985
2467.177402,190,4792.859251
587.192605,72,4793.53946
4545.087562,214,4795.554891
3832.381928,223,4797.653069
7.384639,93,4798.533795
562.684728,75,4799.243778
1842.886243,163,4800.783409
2386.808407,175,4802.45317
837.923109,94,4803.347116
2518.932863,179,4805.049815
882.613498,125,4806.227813
2637.747154,141,4807.576797
733.784846,116,4808.66711
2643.495921,175,4810.308892
-702.697115,53,4810.808094
3637.435906,223,4813.064044
509.461132,90,4813.957305
2582.677397,160,4815.73994
-23.019412,97,4816.680345
-163.20379,111,4817.736774
2931.641739,180,4819.446859
-646.851586,16,4819.597015
339.102882,82,4820.380697
3039.072182,154,4821.844431
3112.185452,232,4824.058617
3155.995329,155,4825.52875
3312.866299,193,4827.333832
3908.569973,218,4829.411929
682.989094,60,4829.981023
-455.861373,57,4830.507845
2696.128485,163,4832.045688
-172.45633,52,4832.533815
643.704232,86,4833.357462
1056.286301,134,4834.630809
3238.747084,189,4836.402755
2297.013111,157,4837.883027
-811.702351,42,4838.274084
2559.063656,158,4839.767415
1405.435371,149,4841.532457
2776.454555,199,4843.831867
2730.486569,156,4845.316656
3640.238994,199,4847.485067
1228.045949,92,4848.37127
4316.649683,211,4850.381685
3995.990496,203,4852.307186
2106.964521,190,4854.101573
1580.447031,131,4855.346143
3290.425866,174,4857.004857
3241.558506,206,4858.947257
-467.871458,21,4859.142907
-644.214019,39,4859.504762
15.072479,79,4860.248803
-833.542343,35,4860.577854
3884.978939,228,4862.714288
59.827775,78,4863.446446
2611.469153,137,4864.765422
-286.822463,71,4865.436571
1034.677713,109,4866.461999
3355.915982,175,4868.118344
1759.280524,144,4869.485319
2912.557342,200,4871.371741
2567.624687,127,4872.566207
1944.810942,147,4873.962561
1047.393861,95,4874.869433
914.610266,103,4875.864442
1910.428762,168,4877.533865
-1993.765302,48,4878.316722
2972.318839,149,4879.751882
-475.493955,14,4879.885546
59.212382,40,4880.259928
706.279937,70,4880.915631
793.798668,112,4882.05048
2645.732059,165,4883.687086
1401.9992,151,4885.119431
2941.124408,188,4886.924551
774.992505,76,4887.672843
-665.613682,32,4887.97928
437.391553,79,4888.722884
2357.387658,127,4889.939664
26.268225,81,4890.7072
585.070942,97,4891.631237
-378.364426,64,4892.238982
-611.795359,11,4892.341242
983.87694,97,4893.258661
4072.876232,213,4895.263148
1930.939971,173,4896.898768
174.008252,109,4897.928548
721.233089,119,4899.046324
1284.979492,95,4899.940795
-758.124062,64,4900.536088
3000.107036,191,4902.946676
2728.92709,133,4904.367287
673.762367,78,4905.107162
1107.597676,93,4905.97673
-104.672186,60,4906.542258
2607.420219,180,4908.277869
890.251819,96,4909.180516
4.238395,79,4910.209363
1283.897453,103,4911.18117
1309.424982,133,4912.457001
173.983865,90,4913.309752
3169.743794,163,4914.835659
321.70711,95,4915.719807
133.170462,89,4916.563864
1730.942143,138,4917.869694
1528.724547,107,4918.879988
3442.67973,206,4920.806475
2828.121547,219,4922.874554
2557.835523,192,4924.69291
-824.38235,39,4925.059407
843.364676,94,4925.952647
1449.968312,126,4927.147132
1646.727295,175,4928.798429
375.471439,93,4929.674446
-516.882603,33,4929.984013
3873.626896,216,4932.022838
570.307425,86,4932.827473
2668.137906,240,4935.09498
-77.112769,139,4936.391607
-591.145885,21,4936.591301
1209.740203,106,4937.608301
3021.916669,204,4939.571236
-564.471918,11,4939.678178
2110.066459,173,4941.330441
2807.363188,167,4943.20703
2935.562248,182,4944.921093
-124.209526,26,4945.164295
-592.980084,54,4945.676552
2690.274152,160,4947.183947
3248.417362,181,4948.887944
-625.398813,25,4949.128359
3549.296568,200,4951.027765
3316.414066,200,4952.917062
286.217886,128,4954.16183
3561.411113,181,4955.880757
3978.559771,203,4957.806233
1049.069348,139,4959.129556
2546.76015,180,4961.091457
-673.240136,58,4961.82247
492.465814,130,4963.424188
3347.50691,206,4965.388239
2291.430541,115,4966.482327
-598.811769,25,4966.717198
1638.938712,130,4967.966141
4038.602756,216,4970.058962
-366.23664,29,4970.339067
-55.990826,37,4970.68344
-829.127481,60,4971.25445
2088.926725,155,4973.082493
-698.832343,18,4973.265005
2099.853015,160,4974.856749
691.771425,211,4976.89929
2905.776561,166,4978.530927
392.813004,93,4979.434511
1477.064937,107,4980.541916
2787.065061,191,4982.566505
3380.604864,177,4984.745679
3241.015593,217,4986.959758
-237.149168,28,4987.237018
1409.682229,126,4988.52358
4187.73673,208,4990.630944
2953.57671,180,4992.454071
750.598839,68,4993.145223
1698.130134,122,4994.412833
-569.778893,16,4994.573404
3331.820429,216,4996.747538
-19.907271,74,4997.451905
115.413409,46,4997.887689
4411.935899,223,4999.992829
3805.085742,195,5001.834975
-555.489462,15,5001.97535
975.185206,108,5002.987065
-797.576183,42,5003.388139
1518.036584,157,5004.857712
3041.323031,159,5006.359366
861.690003,139,5007.698029
763.285131,93,5008.563775
